danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.646,0.222,0,-7.849,1,0.0341,0.853,0,0.113,0.559,127.716,audio_features,3sXWFs0hku4tR5cy54PnRz,spotify:track:3sXWFs0hku4tR5cy54PnRz,https://api.spotify.com/v1/tracks/3sXWFs0hku4tR5cy54PnRz,https://api.spotify.com/v1/audio-analysis/3sXWFs0hku4tR5cy54PnRz,242317,5
0.667,0.728,2,-5.026,1,0.0498,0.0135,0,0.083,0.234,93.015,audio_features,3YeBXUEWIjCtcsv0tULpz8,spotify:track:3YeBXUEWIjCtcsv0tULpz8,https://api.spotify.com/v1/tracks/3YeBXUEWIjCtcsv0tULpz8,https://api.spotify.com/v1/audio-analysis/3YeBXUEWIjCtcsv0tULpz8,175081,4
0.546,0.44,1,-6.668,1,0.0273,0.531,2.77e-05,0.0959,0.24,133.886,audio_features,4guQztGKAETkvuTekNeqBe,spotify:track:4guQztGKAETkvuTekNeqBe,https://api.spotify.com/v1/tracks/4guQztGKAETkvuTekNeqBe,https://api.spotify.com/v1/audio-analysis/4guQztGKAETkvuTekNeqBe,196413,4
0.848,0.591,11,-5.075,1,0.112,0.0801,0,0.144,0.522,98.934,audio_features,5Ra3wJLBQKxJiYEpWe3Pjf,spotify:track:5Ra3wJLBQKxJiYEpWe3Pjf,https://api.spotify.com/v1/tracks/5Ra3wJLBQKxJiYEpWe3Pjf,https://api.spotify.com/v1/audio-analysis/5Ra3wJLBQKxJiYEpWe3Pjf,166891,4
0.663,0.822,0,-4.124,1,0.102,0.0115,0,0.303,0.663,99.938,audio_features,1MmNMaPzI1uZQS20RV88AT,spotify:track:1MmNMaPzI1uZQS20RV88AT,https://api.spotify.com/v1/tracks/1MmNMaPzI1uZQS20RV88AT,https://api.spotify.com/v1/audio-analysis/1MmNMaPzI1uZQS20RV88AT,141142,4
0.669,0.577,0,-4.573,1,0.046,0.348,0,0.155,0.307,87.899,audio_features,0mHk41X0RRc6pqrcq1gQAr,spotify:track:0mHk41X0RRc6pqrcq1gQAr,https://api.spotify.com/v1/tracks/0mHk41X0RRc6pqrcq1gQAr,https://api.spotify.com/v1/audio-analysis/0mHk41X0RRc6pqrcq1gQAr,213284,4
0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,audio_features,01qFKNWq73UfEslI0GvumE,spotify:track:01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/tracks/01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/audio-analysis/01qFKNWq73UfEslI0GvumE,201812,4
0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,audio_features,5Z9KJZvQzH6PFmb8SNkxuk,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,https://api.spotify.com/v1/tracks/5Z9KJZvQzH6PFmb8SNkxuk,https://api.spotify.com/v1/audio-analysis/5Z9KJZvQzH6PFmb8SNkxuk,212353,4
0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,audio_features,0wHFktze2PHC5jDt3B17DC,spotify:track:0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/tracks/0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/audio-analysis/0wHFktze2PHC5jDt3B17DC,173948,4
0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,audio_features,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741,4
0.792,0.793,5,-6.185,0,0.0841,0.0872,0,0.22,0.775,123.031,audio_features,3w1WjD2zJqjBjDz5fwqQPJ,spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,https://api.spotify.com/v1/tracks/3w1WjD2zJqjBjDz5fwqQPJ,https://api.spotify.com/v1/audio-analysis/3w1WjD2zJqjBjDz5fwqQPJ,156578,4
0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,audio_features,0ZLuW8uOXdFNWcI40C0OC2,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/tracks/0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/audio-analysis/0ZLuW8uOXdFNWcI40C0OC2,227478,4
0.797,0.676,6,-4.861,0,0.204,0.463,2.08e-05,0.101,0.91,103.7,audio_features,12UgxYOGvFcuFlIf95vEGr,spotify:track:12UgxYOGvFcuFlIf95vEGr,https://api.spotify.com/v1/tracks/12UgxYOGvFcuFlIf95vEGr,https://api.spotify.com/v1/audio-analysis/12UgxYOGvFcuFlIf95vEGr,242453,4
0.873,0.575,10,-7.284,0,0.0702,0.0891,0,0.108,0.872,103.005,audio_features,4RKJRRd4VJfZWiqQTYsleE,spotify:track:4RKJRRd4VJfZWiqQTYsleE,https://api.spotify.com/v1/tracks/4RKJRRd4VJfZWiqQTYsleE,https://api.spotify.com/v1/audio-analysis/4RKJRRd4VJfZWiqQTYsleE,197031,4
0.899,0.691,0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,audio_features,2aWVaW1p2kUc5yuKwBmRJi,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,https://api.spotify.com/v1/tracks/2aWVaW1p2kUc5yuKwBmRJi,https://api.spotify.com/v1/audio-analysis/2aWVaW1p2kUc5yuKwBmRJi,125302,4
0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,audio_features,2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,175459,4
0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508,audio_features,2Zo1PcszsT9WQ0ANntJbID,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4
0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4
0.386,0.592,11,-7.299,1,0.374,0.363,0,0.117,0.161,146.879,audio_features,32FhTAAjKZaBein150o3Px,spotify:track:32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/tracks/32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/audio-analysis/32FhTAAjKZaBein150o3Px,196458,4
0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,audio_features,59tskctgqUmjCWAwhzYAFm,spotify:track:59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/tracks/59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/audio-analysis/59tskctgqUmjCWAwhzYAFm,181120,4
0.522,0.697,1,-5.288,0,0.103,0.0291,0,0.319,0.235,169.775,audio_features,3BomnHfqKZCdPJC9bkGBjE,spotify:track:3BomnHfqKZCdPJC9bkGBjE,https://api.spotify.com/v1/tracks/3BomnHfqKZCdPJC9bkGBjE,https://api.spotify.com/v1/audio-analysis/3BomnHfqKZCdPJC9bkGBjE,193959,4
0.672,0.803,3,-5.061,0,0.049,0.0111,0,0.0782,0.578,120.058,audio_features,4Wos0h9ECU2Z3oJMTQxpbc,spotify:track:4Wos0h9ECU2Z3oJMTQxpbc,https://api.spotify.com/v1/tracks/4Wos0h9ECU2Z3oJMTQxpbc,https://api.spotify.com/v1/audio-analysis/4Wos0h9ECU2Z3oJMTQxpbc,207850,4
0.543,0.854,7,-4.4,0,0.172,0.00397,0,0.0335,0.644,144.037,audio_features,34qaGPDvfWqp3F4iD5nGhf,spotify:track:34qaGPDvfWqp3F4iD5nGhf,https://api.spotify.com/v1/tracks/34qaGPDvfWqp3F4iD5nGhf,https://api.spotify.com/v1/audio-analysis/34qaGPDvfWqp3F4iD5nGhf,186378,4
0.515,0.387,7,-10.614,1,0.192,0.757,0,0.622,0.408,86.313,audio_features,2qLyo5FeWquE7HBUbcVnEy,spotify:track:2qLyo5FeWquE7HBUbcVnEy,https://api.spotify.com/v1/tracks/2qLyo5FeWquE7HBUbcVnEy,https://api.spotify.com/v1/audio-analysis/2qLyo5FeWquE7HBUbcVnEy,104408,3
0.721,0.457,0,-6.916,1,0.159,0.308,0,0.258,0.63,129.98,audio_features,6Alp15t6urC4opjJiyOqZu,spotify:track:6Alp15t6urC4opjJiyOqZu,https://api.spotify.com/v1/tracks/6Alp15t6urC4opjJiyOqZu,https://api.spotify.com/v1/audio-analysis/6Alp15t6urC4opjJiyOqZu,149891,4
0.79,0.716,10,-3.446,0,0.0929,0.0297,1.87e-05,0.213,0.627,100.104,audio_features,6XpEm7VJ7TZxZTawH8BCSW,spotify:track:6XpEm7VJ7TZxZTawH8BCSW,https://api.spotify.com/v1/tracks/6XpEm7VJ7TZxZTawH8BCSW,https://api.spotify.com/v1/audio-analysis/6XpEm7VJ7TZxZTawH8BCSW,147071,4
0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943,audio_features,4Na2HfNSr58chvfX69fy36,spotify:track:4Na2HfNSr58chvfX69fy36,https://api.spotify.com/v1/tracks/4Na2HfNSr58chvfX69fy36,https://api.spotify.com/v1/audio-analysis/4Na2HfNSr58chvfX69fy36,144000,4
0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.39,112.509,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
0.916,0.595,1,-4.418,0,0.0665,0.0507,0,0.107,0.638,122.024,audio_features,7fzN9lz890zav0HERLvVKZ,spotify:track:7fzN9lz890zav0HERLvVKZ,https://api.spotify.com/v1/tracks/7fzN9lz890zav0HERLvVKZ,https://api.spotify.com/v1/audio-analysis/7fzN9lz890zav0HERLvVKZ,165347,4
0.887,0.727,4,-4.318,0,0.135,0.381,1.16e-06,0.213,0.932,130.035,audio_features,6EUcP55GlbmsmCzfL2vxtZ,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,https://api.spotify.com/v1/tracks/6EUcP55GlbmsmCzfL2vxtZ,https://api.spotify.com/v1/audio-analysis/6EUcP55GlbmsmCzfL2vxtZ,90760,4
0.768,0.723,1,-5.06,1,0.169,0.0167,1.47e-05,0.127,0.211,136.003,audio_features,6LAicOLiCrHw0bmaLBDbC8,spotify:track:6LAicOLiCrHw0bmaLBDbC8,https://api.spotify.com/v1/tracks/6LAicOLiCrHw0bmaLBDbC8,https://api.spotify.com/v1/audio-analysis/6LAicOLiCrHw0bmaLBDbC8,148240,4
0.926,0.726,5,-4.669,0,0.227,0.282,0,0.11,0.69,137.975,audio_features,32TTewBmtmhUmYxS1ajqaJ,spotify:track:32TTewBmtmhUmYxS1ajqaJ,https://api.spotify.com/v1/tracks/32TTewBmtmhUmYxS1ajqaJ,https://api.spotify.com/v1/audio-analysis/32TTewBmtmhUmYxS1ajqaJ,127853,4
0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,audio_features,1p0rEzrK7YtdRZVtiyV7RN,spotify:track:1p0rEzrK7YtdRZVtiyV7RN,https://api.spotify.com/v1/tracks/1p0rEzrK7YtdRZVtiyV7RN,https://api.spotify.com/v1/audio-analysis/1p0rEzrK7YtdRZVtiyV7RN,195429,4
0.944,0.58,1,-3.775,0,0.202,0.0164,0,0.103,0.378,129.926,audio_features,41TXadM22OIJY04xSW9iuv,spotify:track:41TXadM22OIJY04xSW9iuv,https://api.spotify.com/v1/tracks/41TXadM22OIJY04xSW9iuv,https://api.spotify.com/v1/audio-analysis/41TXadM22OIJY04xSW9iuv,147720,4
0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,audio_features,2uqYupMHANxnwgeiXTZXzd,spotify:track:2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd,171783,4
0.653,0.617,9,-7.108,1,0.0496,0.0181,0,0.0774,0.435,127.181,audio_features,4cQ8Os8Gf1GgAkzoFQg8Az,spotify:track:4cQ8Os8Gf1GgAkzoFQg8Az,https://api.spotify.com/v1/tracks/4cQ8Os8Gf1GgAkzoFQg8Az,https://api.spotify.com/v1/audio-analysis/4cQ8Os8Gf1GgAkzoFQg8Az,153071,4
0.501,0.758,7,-4.927,0,0.0929,0.0504,0,0.0903,0.172,87.442,audio_features,022ps5TymdGgPGus4ojM4u,spotify:track:022ps5TymdGgPGus4ojM4u,https://api.spotify.com/v1/tracks/022ps5TymdGgPGus4ojM4u,https://api.spotify.com/v1/audio-analysis/022ps5TymdGgPGus4ojM4u,202585,4
0.716,0.832,4,-5.682,1,0.106,0.456,0.000751,0.0891,0.905,144.75,audio_features,4SSzZ3yv1mj1C9kBKQtWwh,spotify:track:4SSzZ3yv1mj1C9kBKQtWwh,https://api.spotify.com/v1/tracks/4SSzZ3yv1mj1C9kBKQtWwh,https://api.spotify.com/v1/audio-analysis/4SSzZ3yv1mj1C9kBKQtWwh,136344,4
0.497,0.47,1,-6.925,1,0.0319,0.392,0,0.0676,0.211,153.82,audio_features,48dRABRJ3GVj004r5wyw2S,spotify:track:48dRABRJ3GVj004r5wyw2S,https://api.spotify.com/v1/tracks/48dRABRJ3GVj004r5wyw2S,https://api.spotify.com/v1/audio-analysis/48dRABRJ3GVj004r5wyw2S,190325,3
0.722,0.312,9,-8.856,1,0.0721,0.642,0,0.172,0.513,123.181,audio_features,37072LY3aeh3682YRNUpj6,spotify:track:37072LY3aeh3682YRNUpj6,https://api.spotify.com/v1/tracks/37072LY3aeh3682YRNUpj6,https://api.spotify.com/v1/audio-analysis/37072LY3aeh3682YRNUpj6,140625,4
0.521,0.251,3,-10.572,1,0.0425,0.887,0,0.11,0.41,127.084,audio_features,4kWhqYsefw1Eq99t8aQv8q,spotify:track:4kWhqYsefw1Eq99t8aQv8q,https://api.spotify.com/v1/tracks/4kWhqYsefw1Eq99t8aQv8q,https://api.spotify.com/v1/audio-analysis/4kWhqYsefw1Eq99t8aQv8q,159844,5
0.485,0.338,9,-8.714,0,0.0392,0.751,0,0.116,0.365,136.733,audio_features,6QG7uJQY3XFoEckhp0TL7m,spotify:track:6QG7uJQY3XFoEckhp0TL7m,https://api.spotify.com/v1/tracks/6QG7uJQY3XFoEckhp0TL7m,https://api.spotify.com/v1/audio-analysis/6QG7uJQY3XFoEckhp0TL7m,194565,4
0.562,0.495,1,-7.789,1,0.0341,0.602,0,0.17,0.374,152.064,audio_features,6xWYd3rWiWwWXFTIHAZ4p1,spotify:track:6xWYd3rWiWwWXFTIHAZ4p1,https://api.spotify.com/v1/tracks/6xWYd3rWiWwWXFTIHAZ4p1,https://api.spotify.com/v1/audio-analysis/6xWYd3rWiWwWXFTIHAZ4p1,139934,4
0.767,0.679,6,-6.951,1,0.0918,0.0725,0,0.224,0.741,130.072,audio_features,6HYa3UKWlyVljZb0qh0HdQ,spotify:track:6HYa3UKWlyVljZb0qh0HdQ,https://api.spotify.com/v1/tracks/6HYa3UKWlyVljZb0qh0HdQ,https://api.spotify.com/v1/audio-analysis/6HYa3UKWlyVljZb0qh0HdQ,149308,4
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
0.684,0.652,3,-6.258,1,0.26,0.128,0,0.0719,0.541,85.104,audio_features,6fNaHkjAxP6rI2sZhT7QJn,spotify:track:6fNaHkjAxP6rI2sZhT7QJn,https://api.spotify.com/v1/tracks/6fNaHkjAxP6rI2sZhT7QJn,https://api.spotify.com/v1/audio-analysis/6fNaHkjAxP6rI2sZhT7QJn,180000,4
0.363,0.891,5,-5.563,0,0.0978,0.00992,0.00183,0.134,0.331,95.089,audio_features,1LAlLBTGBUO0MDA8IbSysd,spotify:track:1LAlLBTGBUO0MDA8IbSysd,https://api.spotify.com/v1/tracks/1LAlLBTGBUO0MDA8IbSysd,https://api.spotify.com/v1/audio-analysis/1LAlLBTGBUO0MDA8IbSysd,236000,4
0.234,0.823,4,-5.042,1,0.135,0.0225,1.7e-05,0.11,0.127,174.916,audio_features,1BANPzYIhCQkJ1ZFq2Fb0O,spotify:track:1BANPzYIhCQkJ1ZFq2Fb0O,https://api.spotify.com/v1/tracks/1BANPzYIhCQkJ1ZFq2Fb0O,https://api.spotify.com/v1/audio-analysis/1BANPzYIhCQkJ1ZFq2Fb0O,234400,4
0.755,0.714,9,-5.098,1,0.0511,0.0915,0.000341,0.176,0.107,112.995,audio_features,4bDIAWaOBGAAk95nyXI6zJ,spotify:track:4bDIAWaOBGAAk95nyXI6zJ,https://api.spotify.com/v1/tracks/4bDIAWaOBGAAk95nyXI6zJ,https://api.spotify.com/v1/audio-analysis/4bDIAWaOBGAAk95nyXI6zJ,202600,4
0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,audio_features,3bnVBN67NBEzedqQuWrpP4,spotify:track:3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,188493,4
0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,audio_features,23OXdR7YuUBVWh5hSnYJau,spotify:track:23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/tracks/23OXdR7YuUBVWh5hSnYJau,https://api.spotify.com/v1/audio-analysis/23OXdR7YuUBVWh5hSnYJau,324467,4
0.426,0.869,11,-4.361,0,0.14,0.00336,0,0.152,0.328,165.998,audio_features,3gy21TwRSP40aUMwcY7Rtq,spotify:track:3gy21TwRSP40aUMwcY7Rtq,https://api.spotify.com/v1/tracks/3gy21TwRSP40aUMwcY7Rtq,https://api.spotify.com/v1/audio-analysis/3gy21TwRSP40aUMwcY7Rtq,223107,4
0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,audio_features,2GxrNKugF82CnoRFbQfzPf,spotify:track:2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf,142515,4
0.535,0.622,8,-5.771,1,0.0593,0.541,0.0209,0.402,0.457,143.533,audio_features,1ACA277B6f46DYCgZW8di3,spotify:track:1ACA277B6f46DYCgZW8di3,https://api.spotify.com/v1/tracks/1ACA277B6f46DYCgZW8di3,https://api.spotify.com/v1/audio-analysis/1ACA277B6f46DYCgZW8di3,128206,4
0.807,0.462,8,-10.756,1,0.201,0.0762,0.000718,0.205,0.229,132.408,audio_features,1GnTBbaFtxNkHEjUsWEdNu,spotify:track:1GnTBbaFtxNkHEjUsWEdNu,https://api.spotify.com/v1/tracks/1GnTBbaFtxNkHEjUsWEdNu,https://api.spotify.com/v1/audio-analysis/1GnTBbaFtxNkHEjUsWEdNu,146216,4
0.412,0.67,4,-3.959,1,0.0289,0.772,0.00108,0.242,0.395,134.024,audio_features,5NQw9mvEfBYOEmfl0A2A0i,spotify:track:5NQw9mvEfBYOEmfl0A2A0i,https://api.spotify.com/v1/tracks/5NQw9mvEfBYOEmfl0A2A0i,https://api.spotify.com/v1/audio-analysis/5NQw9mvEfBYOEmfl0A2A0i,119104,4
0.67,0.94,1,-3.379,1,0.0576,0.025,0.284,0.345,0.661,133.188,audio_features,7FKLbfLP8JK1MXKRrYx4Kd,spotify:track:7FKLbfLP8JK1MXKRrYx4Kd,https://api.spotify.com/v1/tracks/7FKLbfLP8JK1MXKRrYx4Kd,https://api.spotify.com/v1/audio-analysis/7FKLbfLP8JK1MXKRrYx4Kd,162406,4
0.656,0.876,11,-5.973,1,0.0449,0.00352,0.462,0.235,0.2,154.989,audio_features,7skteOnDbwZ3ZvjSe99xv2,spotify:track:7skteOnDbwZ3ZvjSe99xv2,https://api.spotify.com/v1/tracks/7skteOnDbwZ3ZvjSe99xv2,https://api.spotify.com/v1/audio-analysis/7skteOnDbwZ3ZvjSe99xv2,137987,4
0.421,0.838,2,-6.585,1,0.0427,0.00112,0.00559,0.271,0.243,172.047,audio_features,2rYXXYRrP3qOOPkUsUTsal,spotify:track:2rYXXYRrP3qOOPkUsUTsal,https://api.spotify.com/v1/tracks/2rYXXYRrP3qOOPkUsUTsal,https://api.spotify.com/v1/audio-analysis/2rYXXYRrP3qOOPkUsUTsal,114419,4
0.262,0.729,6,-5.729,0,0.0566,0.346,0.00514,0.32,0.179,157.388,audio_features,7sxz7iukZOZQI8gojX3tKH,spotify:track:7sxz7iukZOZQI8gojX3tKH,https://api.spotify.com/v1/tracks/7sxz7iukZOZQI8gojX3tKH,https://api.spotify.com/v1/audio-analysis/7sxz7iukZOZQI8gojX3tKH,170152,4
0.489,0.403,2,-9.131,0,0.0333,0.563,0.0097,0.103,0.27,131.377,audio_features,79BvfNXgpx5GyUkNcmX3CB,spotify:track:79BvfNXgpx5GyUkNcmX3CB,https://api.spotify.com/v1/tracks/79BvfNXgpx5GyUkNcmX3CB,https://api.spotify.com/v1/audio-analysis/79BvfNXgpx5GyUkNcmX3CB,148054,4
0.632,0.417,2,-8.972,1,0.0378,0.232,4.05e-05,0.166,0.145,135.919,audio_features,3JyxGOwtERPNSzbxPtq0OC,spotify:track:3JyxGOwtERPNSzbxPtq0OC,https://api.spotify.com/v1/tracks/3JyxGOwtERPNSzbxPtq0OC,https://api.spotify.com/v1/audio-analysis/3JyxGOwtERPNSzbxPtq0OC,165616,4
0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,audio_features,2OzhQlSqBEmt7hmkYxfT6m,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m,228965,4
0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,audio_features,4q5YezDOIPcoLr8R81x9qy,spotify:track:4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,218005,4
0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,audio_features,2F3N9tdombb64aW6VtZOdo,spotify:track:2F3N9tdombb64aW6VtZOdo,https://api.spotify.com/v1/tracks/2F3N9tdombb64aW6VtZOdo,https://api.spotify.com/v1/audio-analysis/2F3N9tdombb64aW6VtZOdo,261228,4
0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,audio_features,3Vevii7qKqrmW8CcyzBHDl,spotify:track:3Vevii7qKqrmW8CcyzBHDl,https://api.spotify.com/v1/tracks/3Vevii7qKqrmW8CcyzBHDl,https://api.spotify.com/v1/audio-analysis/3Vevii7qKqrmW8CcyzBHDl,262975,4
0.606,0.338,0,-10.555,1,0.048,0.315,0,0.106,0.238,119.88,audio_features,36t6frENUtCYKuZus6aYDO,spotify:track:36t6frENUtCYKuZus6aYDO,https://api.spotify.com/v1/tracks/36t6frENUtCYKuZus6aYDO,https://api.spotify.com/v1/audio-analysis/36t6frENUtCYKuZus6aYDO,334085,4
0.626,0.428,2,-8.374,1,0.0261,0.607,0,0.0921,0.487,94.95,audio_features,0W0iAC1VGlB82PI6elxFYf,spotify:track:0W0iAC1VGlB82PI6elxFYf,https://api.spotify.com/v1/tracks/0W0iAC1VGlB82PI6elxFYf,https://api.spotify.com/v1/audio-analysis/0W0iAC1VGlB82PI6elxFYf,254366,3
0.596,0.563,0,-7.362,1,0.0269,0.137,0,0.302,0.481,97.073,audio_features,2XXwLdtuAcE0HSCu61ijAb,spotify:track:2XXwLdtuAcE0HSCu61ijAb,https://api.spotify.com/v1/tracks/2XXwLdtuAcE0HSCu61ijAb,https://api.spotify.com/v1/audio-analysis/2XXwLdtuAcE0HSCu61ijAb,203801,4
0.521,0.72,4,-7.684,1,0.104,0.384,0,0.135,0.438,79.943,audio_features,5og4Qzt92jJzVDkOtSEilb,spotify:track:5og4Qzt92jJzVDkOtSEilb,https://api.spotify.com/v1/tracks/5og4Qzt92jJzVDkOtSEilb,https://api.spotify.com/v1/audio-analysis/5og4Qzt92jJzVDkOtSEilb,340428,4
0.604,0.428,0,-8.441,1,0.0255,0.0483,0,0.126,0.292,110.259,audio_features,3NMrVbIVWT3fPXBj0rNDKG,spotify:track:3NMrVbIVWT3fPXBj0rNDKG,https://api.spotify.com/v1/tracks/3NMrVbIVWT3fPXBj0rNDKG,https://api.spotify.com/v1/audio-analysis/3NMrVbIVWT3fPXBj0rNDKG,293048,4
